GeneName_Symbol	log2FoldChange
Map4k5	-0.0791
Atl1	0.1043
Sav1	-0.0277
Nin	-0.1017
Pygl	0.0193
Trim9	0.0611
ENSMUSG00000113694	0.0203
Gm32151	-0.0055
Tmx1	0.0166
Frmd6	-0.0174
Actr10	0.1112
Psma3	-0.0129
3110056K07Rik	0.0177
Arid4a	-0.1132
Timm9	0.003
2700049A03Rik	0.0106
Dact1	-0.0086
Daam1	0.1184
Gpr135	-0.007
L3hypdh	0.0058
Jkamp	-0.032
Rtn1	-0.5319
Lrrc9	0.015
Pcnxl4	0.0422
ENSMUSG00000109482	-0.0138
Dhrs7	-0.072
Ppm1a	0.0968
Mnat1	-0.0468
Trmt5	0.0571
Slc38a6	0.0053
Prkch	-0.0407
Gm15283	-7e-04
Hif1a	-0.0125
Snapc1	-0.0493
1700086L19Rik	-0.0257
Dbpht2	-0.0226
Rhoj	-0.0357
Ppp2r5e	0.0237
ENSMUSG00000112459	-0.0084
Wdr89	0.0024
Sgpp1	-0.0172
Syne2	-0.1214
ENSMUSG00000112274	0.0015
Mthfd1	-0.0352
Akap5	0.0121
ENSMUSG00000112096	0.002
Zbtb25	-0.0018
Zbtb1	-0.0025
4930426I24Rik	0.0158
Hspa2	0.0734
Ppp1r36	-0.1431
Plekhg3	-0.0206
Churc1	0.0035
Fntb	0.0786
Rab15	0.0021
Max	0.0832
ENSMUSG00000112030	0.0174
ENSMUSG00000112150	0.0272
Fut8	0.2801
Gm25926	-0.0132
ENSMUSG00000112302	-0.0587
Gphn	0.0154
Mpp5	-0.0468
Atp6v1d	-0.2706
Eif2s1	-0.0381
Plek2	-0.0024
Tmem229b	-0.0115
Pigh	-0.0078
Arg2	-0.0293
Vti1b	-0.1637
Gm17195	5e-04
Rdh11	0.0348
Rdh12	0.0135
Zfyve26	0.0033
Rad51b	0.006
Zfp36l1	0.0468
ENSMUSG00000112545	-0.0019
2310015A10Rik	0.1089
Actn1	-0.0236
Dcaf5	-0.0077
ENSMUSG00000112278	-0.0112
Exd2	0.0059
Gm26777	0.0068
Galnt16	0.0743
Erh	-0.1148
Slc39a9	-0.0118
Plekhd1	-0.006
4933426M11Rik	0.0098
Gm20337	0.0084
Srsf5	0.0956
Smoc1	-0.0232
Gm20498	0.005
Cox16	-0.036
Gm3695	-0.0025
Gm28370	-0.0037
Synj2bp	-0.0782
Gm17191	0.0027
Adam21	0.0023
Med6	0.0267
Ttc9	-0.0046
Pcnx	-0.0221
Sipa1l1	-0.0309
Rgs6	-0.0338
Dpf3	0.1171
Dcaf4	-0.001
Zfyve1	0.0235
ENSMUSG00000113431	0.0223
Rbm25	-0.0265
Gm29361	0.011
Psen1	-0.016
Papln	0.0082
Numb	-0.0315
ENSMUSG00000113423	-0.0023
2410016O06Rik	0.0074
Acot2	0.0757
Acot1	-0.0142
Acot5	-0.0215
Acot6	0.0147
Dnal1	0.0043
Pnma1	-0.0167
Elmsan1	0.0485
ENSMUSG00000113776	0.0082
Gm5436	-0.0133
Ptgr2	-0.0485
ENSMUSG00000113529	0.0135
Zfp410	0.0116
Fam161b	0.0314
Coq6	-0.0228
Entpd5	-0.0713
Ccdc176	-0.0015
Rnf113a2	-0.0086
Aldh6a1	-0.028
Lin52	-0.1134
Abcd4	-0.0227
Syndig1l	-0.0131
Npc2	-0.2342
Isca2	-0.0628
Arel1	-0.0943
Fcf1	-0.024
Ylpm1	-0.0573
Prox2	0.0054
Dlst	0.2025
Rps6kl1	-0.0488
Pgf	-0.8879
Eif2b2	0.0013
Mlh3	0.017
Acyp1	-0.066
Zc2hc1c	0.0062
Nek9	-0.0155
Tmed10	-0.1606
ENSMUSG00000113752	0.0022
Fos	0.0239
ENSMUSG00000113165	0.0058
Jdp2	0.0279
Batf	-0.0142
Mfsd7c	-0.0353
0610007P14Rik	-0.0428
Ttll5	-0.0186
Tgfb3	-0.0304
Ift43	-0.1009
Gpatch2l	-0.1457
Esrrb	0.0093
Vash1	0.0139
Angel1	0.0362
Irf2bpl	0.0127
Cipc	0.0042
Ngb	-0.0066
Pomt2	0.0947
Gstz1	0.039
Gm6566	0.0026
Tmed8	-0.0045
Samd15	-0.0081
Vipas39	-0.0336
Ahsa1	-0.0873
Sptlc2	0.0035
Alkbh1	0.0258
Slirp	-0.0324
Snw1	0.0097
ENSMUSG00000113903	0.0116
Adck1	0.013
Nrxn3	-0.014
Dio2	-0.0263
Gm26512	0.0944
4930544I03Rik	0.0144
Cep128	-0.0063
Tshr	0.0043
Gtf2a1	-0.0103
Ston2	-0.0287
Gm16876	-0.0022
Sel1l	-0.0733
Flrt2	-0.0565
Gm6863	-0.0255
Galc	0.037
Kcnk10	-0.0539
Gm40893	-0.0121
Spata7	0.0494
Ptpn21	-0.0047
Zc3h14	-0.018
ENSMUSG00000113196	-0.0025
Eml5	0.0286
ENSMUSG00000113852	0.0103
Ttc8	0.0203
Foxn3	0.0253
Gm20682	0.0033
3300002A11Rik	-0.0202
ENSMUSG00000113003	0.0092
Gm26839	0.0031
ENSMUSG00000114190	0.0148
Efcab11	-0.0226
Tdp1	0.0139
Kcnk13	0.024
Psmc1	-0.1205
Nrde2	0.0262
ENSMUSG00000113335	-0.005
Calm1	-0.1566
Gm40557	-0.0074
Gm10432	-0.0204
Ttc7b	0.0129
Rps6ka5	0.021
ENSMUSG00000113687	0.0141
ENSMUSG00000113250	0.0059
9030617O03Rik	0.0129
ENSMUSG00000113159	4.3617
Ccdc88c	0.0585
A630072L19Rik	-0.0147
Smek1	0.0362
D130020L05Rik	0.0141
Fbln5	-0.5819
Trip11	-0.0356
Gm20036	0.0048
Atxn3	0.011
Ndufb1-ps	-0.0264
Cpsf2	0.0105
Slc24a4	0.0072
Rin3	-0.017
Lgmn	-0.2039
Golga5	0.0025
Chga	-0.0094
Itpk1	0.0306
Gm21971	0.0178
Gm20604	-0.0189
Moap1	-0.0077
Tmem251	-0.0623
AK010878	0.0104
Ubr7	-0.0598
Btbd7	-0.0281
Unc79	-0.007
Fam181a	-0.037
Gm29508	-0.0182
Asb2	-0.0194
Otub2	-0.0296
Ddx24	-0.0588
ENSMUSG00000113328	0.0108
Ifi27	-0.1115
Ifi27l2a	0.0049
Ppp4r4	0.0024
Serpina3n	-0.1163
Dicer1	0.0147
Clmn	0.241
4930408O17Rik	0.0222
Gm28875	-0.0028
Syne3	0.0073
Snhg10	-0.0488
Scarna13	7e-04
Glrx5	-0.065
Bdkrb2	-0.0045
Bdkrb1	-0.0046
Atg2b	0.0012
Gskip	-0.0367
Ak7	-0.0217
Papola	-0.0973
ENSMUSG00000113835	2e-04
Vrk1	-0.0682
Setd3	-0.0022
Ccnk	0.0505
Ccdc85c	0.0161
Hhipl1	0.1452
4930478K11Rik	0.0062
Cyp46a1	0.0131
Eml1	-0.011
Evl	-0.0999
Degs2	-2.7366
ENSMUSG00000114045	-0.0058
Yy1	0.8107
Slc25a29	0.1239
Slc25a47	0.0339
Wars	0.0091
Wdr25	0.0106
Begain	-0.0712
Dlk1	-0.0094
Meg3	-0.0519
Ppp2r5c	-0.0122
ENSMUSG00000113585	-0.0224
ENSMUSG00000113361	-0.0537
ENSMUSG00000113662	0.0402
Dync1h1	0.0453
1700001K19Rik	0.0153
Hsp90aa1	-0.0887
Wdr20	0.0374
Mok	-0.0133
Gm26912	0.007
Zfp839	-0.045
Mpc1-ps	-0.0582
Cinp	-0.0108
Tecpr2	0.0369
Ankrd9	0.2885
Rcor1	0.0551
Traf3	0.021
Cdc42bpb	0.0316
Exoc3l4	0.1045
Gm10425	0.0281
Tnfaip2	-9e-04
ENSMUSG00000113029	0.0381
Gm266	0.0984
Eif5	-0.0696
2810029C07Rik	-0.0158
Mark3	0.0783
Ckb	0.04
Trmt61a	-0.0089
Bag5	-3e-04
Apopt1	-0.0524
Klc1	-0.1736
Xrcc3	0.0195
Zfyve21	0.0422
Ppp1r13b	-0.0806
2010107E04Rik	-0.0544
Aspg	-0.0638
Kif26a	1e-04
Tmem179	-0.0122
Inf2	0.0116
Adssl1	-0.0034
Siva1	-0.0072
Akt1	0.0174
Zbtb42	-2e-04
RP24-562D16.4	-0.0448
Cep170b	-0.0101
Pld4	-0.0546
BC022687	-0.0354
Cdca4	0.0158
Jag2	-0.0439
Nudt14	-0.7479
Brf1	0.0186
ENSMUSG00000113519	-0.0053
Btbd6	0.034
Pacs2	-0.0068
Mta1	0.0978
Crip2	-0.0899
Crip1	-1.1365
4930427A07Rik	0.0047
Tmem121	0.0196
Ighd	0.0045
Ighm	-0.0321
RP23-404D8.10	0.0293
Zfp386	0.1977
Vipr2	0.0026
Wdr60	-0.0479
ENSMUSG00000113527	-0.0135
Esyt2	-0.1364
Ncapg2	0.0026
Ptprn2	-0.0133
Rapgef5	-0.0508
Dnah11	0.0021
ENSMUSG00000113831	-0.0047
Sp4	0.0137
Itgb8	-0.0202
Gm6768	0.033
Sepp1	-0.1794
Ccdc152	-0.001
Ghr	0.022
Fbxo4	-0.2113
AW549877	0.0028
BC037032	0.0282
Oxct1	0.0868
ENSMUSG00000115205	0.0046
Card6	0.0044
Rpl37	-0.0273
Snord72	0.004
Gm10250	-0.0307
Prkaa1	0.0143
Ttc33	0.0491
Dab2	-0.1757
Fyb	-0.0307
Gm7666	0.0199
Rictor	0.046
Osmr	-0.9555
Lifr	0.0483
Egflam	-0.0117
Wdr70	-0.0987
Nup155	0.018
2410089E03Rik	0.0436
Nipbl	-0.0031
Slc1a3	-0.0205
RP24-367P22.1	0.2132
Ranbp3l	0.3703
Nadk2	0.014
Skp2	0.0055
Lmbrd2	0.0075
Capsl	-1.5005
Spef2	-0.0215
Prlr	-0.0103
Dnajc21	-0.0071
Brix1	-0.0675
Rad1	0.0449
Rai14	0.0083
4930556M19Rik	-6e-04
C1qtnf3	-0.0112
Amacr	0.0116
Adamts12	9e-04
Tars	-0.0921
Sub1	-0.116
Zfr	0.0085
Mtmr12	-0.0286
Golph3	0.1214
Pdzd2	-0.0285
Gm2606	0.0651
6030458C11Rik	0.0083
Drosha	-0.0134
Cdh6	-0.0058
Cdh10	0.0133
Basp1	-2.1863
Myo10	-0.0354
ENSMUSG00000115593	-0.0094
Fam134b	-5e-04
Zfp622	0.0951
Fbxl7	-0.0029
ENSMUSG00000115138	-0.0011
Ank	0.0521
ENSMUSG00000115543	0.0022
Otulin	-0.07
Fam105a	-0.0898
Trio	0.1376
Dnah5	-0.0069
Ctnnd2	0.1915
ENSMUSG00000115337	0.0136
ENSMUSG00000115012	-0.0083
Dap	-0.503
Ropn1l	0.0017
March6	0.0292
Cmbl	0.022
Cct5	-0.102
Fam173b	-0.012
ENSMUSG00000114995	0.0166
Snhg18	-0.0059
Sema5a	-0.0087
ENSMUSG00000115317	0.0184
Sdc2	0.1095
Cpq	0.0661
Tspyl5	0.0171
Mtdh	0.1306
ENSMUSG00000115276	0.0058
Laptm4b	0.052
Matn2	-0.0184
Rpl30	0.034
ENSMUSG00000115685	0.0068
ENSMUSG00000115300	0.0042
Hrsp12	-0.5598
Pop1	0.0036
Nipal2	-0.0037
Stk3	0.0101
Vps13b	0.032
ENSMUSG00000115837	0.0013
Cox6c	-0.0424
Rgs22	-0.012
Polr2k	-0.0197
Spag1	0.0234
Rnf19a	0.0302
Ankrd46	0.0469
Pabpc1	-0.0436
Ywhaz	0.0249
Zfp706	-0.0542
Ncald	-0.092
Rrm2b	-0.0035
Gm3362	0.0233
ENSMUSG00000115249	-4e-04
Ubr5	0.0027
ENSMUSG00000115771	0.0077
ENSMUSG00000115437	-0.0094
Klf10	-0.1203
Azin1	0.0152
Atp6v1c1	-0.1
ENSMUSG00000114994	-0.0037
Baalc	0.0172
Gm26704	-0.0023
Fzd6	-0.0122
Cthrc1	-0.0146
Slc25a32	-0.005
Dcaf13	0.0444
Rims2	0.0553
Lrp12	0.0309
Zfpm2	0.009
ENSMUSG00000116397	0.001
ENSMUSG00000115975	0.0046
Oxr1	-0.0167
Angpt1	-0.0235
Gm17473	-0.0065
Eif3e	0.0328
Gm10373	0.0021
Emc2	-0.0329
Nudcd1	-0.0574
Eny2	-0.0441
Ebag9	-0.0217
Sybu	0.1604
A930017M01Rik	-0.0519
Csmd3	-0.056
Trps1	-0.0116
Eif3h	0.0259
Utp23	-0.0224
Rad21	0.0188
Aard	-0.001
Med30	-0.0507
Ext1	-0.0699
Samd12	-0.0096
Mal2	-0.0097
Nov	-0.0128
Enpp2	-0.0165
Taf2	-0.0247
Gm9920	0.0131
Deptor	0.1564
Col14a1	-0.0065
Mrpl13	-0.0218
Mtbp	0.0187
Sntb1	-0.0014
Zhx2	0.0356
Gm16006	-0.0167
9330154K18Rik	0.0059
Derl1	0.1892
Tbc1d31	-0.052
9130401M01Rik	-0.024
9130401M01Rik	0.0205
Zhx1	-0.0561
Atad2	-0.0084
Wdyhv1	0.0169
Fbxo32	-2e-04
D15Ertd621e	-0.3957
Gm20712	0.003
Tmem65	0.1586
Trmt12	-0.0042
Rnf139	0.0945
Tatdn1	-0.0027
Ndufb9	-0.031
Mtss1	0.0143
Sqle	0.032
E430025E21Rik	0.0035
Nsmce2	-0.1214
Trib1	0.0344
Fam84b	0.0194
9930014A18Rik	-0.0487
ENSMUSG00000116498	0.0143
Myc	6e-04
Pvt1	0.0086
ENSMUSG00000106988	-0.0463
Fam49b	0.1543
Asap1	-0.0732
Adcy8	0.0687
Efr3a	-0.0439
Kcnq3	-0.0212
Lrrc6	-0.0054
Phf20l1	-0.04
Sla	-0.0128
Wisp1	-0.0019
Ndrg1	-2.5511
St3gal1	-0.0145
Zfat	0.0015
RP23-61D6.3	0.0071
Gm26621	0.0185
Khdrbs3	-0.0983
Trappc9	-0.0239
Peg13	-0.0143
Chrac1	-0.042
Ago2	0.0266
Ptk2	0.04
ENSMUSG00000115602	-0.0639
ENSMUSG00000115810	0.0151
Dennd3	-0.0181
Slc45a4	-0.0025
Gpr20	-0.0148
Ptp4a3	0.0043
Gm3244	-0.0031
Gm7935	-0.011
Gm15387	0.0046
Bai1	-0.0186
Arc	0.0022
Jrk	-0.0321
Them6	0.0761
Lynx1	-0.0069
Ly6e	-2.7814
Ly6a	-2.796
Ly6c1	-2.7763
Ly6h	-0.0687
Zfp41	0.0058
ENSMUSG00000115969	-0.0207
2810039B14Rik	0.0167
Top1mt	0.0073
Rhpn1	0.0905
Zc3h3	0.0187
Gsdmd	-0.0446
Naprt	-0.0878
Eef1d	-0.0071
TIGD5	0.0141
Pycrl	-0.0703
Tsta3	-0.0102
Zfp623	0.0032
Zfp707	-0.0494
Ccdc166	-0.01
Mapk15	-0.0099
Fam83h	0.0247
K230010J24Rik	0.0059
Scrib	-0.0323
Puf60	-0.0413
Nrbp2	0.041
ENSMUSG00000116288	0.0068
Eppk1	-0.018
BC024139	0.0042
Plec	-0.009
Parp10	-0.0092
Grina	0.1264
Smpd5	2e-04
Oplah	0.0246
Exosc4	-0.0313
Gpaa1	0.0179
Cyc1	-0.009
Sharpin	0.0163
Maf1	0.0461
Gm35339	0.0326
Hgh1	0.0786
Mroh1	0.061
Bop1	-0.0054
Hsf1	-0.0682
Dgat1	0.07
Fbxl6	0.1891
Slc52a2	0.1266
Adck5	-0.0121
ENSMUSG00000116145	-0.009
Cpsf1	0.0444
Slc39a4	-0.0774
Vps28	-0.162
Tonsl	0.0033
Cyhr1	0.0303
Kifc2	0.0204
Ppp1r16a	-0.0706
Gpt	0.1441
Mfsd3	-0.0199
Recql4	0.016
Lrrc14	0.0187
Lrrc24	0.0043
C030006K11Rik	-0.067
Arhgap39	0.0418
Zfp251	0.0606
Zfp7	0.0199
Commd5	0.0147
Rpl8	-0.0026
Zfp647	-0.015
1110038F14Rik	-0.0345
Mb	0.0024
Rbfox2	-0.0104
1700109K24Rik	0.0044
ENSMUSG00000116298	0.0145
Myh9	-0.0879
Gm22107	-0.0043
Txn2	-0.0525
Foxred2	0.0248
Eif3d	0.0093
Gm17638	0.0058
Ift27	-0.0371
ENSMUSG00000116697	-0.0106
Pvalb	-0.0437
Ncf4	-0.0334
Csf2rb2	0.0047
Csf2rb	-0.0094
Tst	0.0934
Mpst	0.0186
Kctd17	0.0954
C1qtnf6	-0.0282
Gm6723	0.0038
Rac2	-0.0161
Cyth4	-2.2693
Elfn2	-6e-04
Mfng	-0.0857
Card10	-0.0174
Cdc42ep1	-0.0418
Gga1	0.0354
Sh3bp1	-0.0254
Pdxp	-0.0468
Lgals1	-0.0243
Nol12	-0.0587
Triobp	-0.0204
ENSMUSG00000115867	1e-04
H1f0	0.117
Gcat	-0.0458
Ankrd54	0.0474
Eif3l	0.0934
Micall1	0.0201
1700088E04Rik	-0.0418
Polr2f	-0.0321
Sox10	-0.0234
Gm10863	0.0161
Pick1	0.0825
Slc16a8	-0.009
Pla2g6	0.0576
Maff	-0.0339
Tmem184b	-0.0172
Csnk1e	0.1609
Gm16059	0.0125
Kdelr3	-0.0027
Ddx17	0.0322
Dmc1	0.0087
Fam227a	0.0157
Cby1	-0.0172
Tomm22	-0.0271
Josd1	0.0336
Gtpbp1	-0.0087
Sun2	0.004
Gm16575	0.0025
Gm16576	0.0147
Dnal4	-0.1056
Nptxr	-0.0235
Cbx6	0.0722
D730005E14Rik	-0.017
Apobec3	-0.0219
Cbx7	0.0434
Pdgfb	-0.0518
Rpl3	-0.1072
Syngr1	-0.0908
Tab1	-0.0729
Mgat3	-0.0026
Mief1	-0.0242
Atf4	0.0406
Rps19bp1	-0.045
Tnrc6b	0.0335
ENSMUSG00000116480	0.004
Adsl	-0.088
Gm6612	-0.0082
Sgsm3	-0.0257
Mkl1	0.0348
Slc25a17	0.0028
St13	-0.0178
Xpnpep3	0.044
Rbx1	-0.07
RP23-310L8.1	-0.0054
Ep300	0.0143
L3mbtl2	-0.0046
Chadl	0.045
Rangap1	-0.1171
Zc3h7b	0.0139
Gm17597	-0.04
Tef	0.0775
Tob2	0.355
Phf5a	-0.0545
Aco2	0.0339
Polr3h	-0.0091
Csdc2	0.2014
Pmm1	-0.0248
Xrcc6	0.0463
Desi1	-0.0249
Nhp2l1	-0.1126
Ccdc134	-0.0116
Srebf2	0.1155
ENSMUSG00000116226	0.0089
Shisa8	-0.0049
Cenpm	-0.0167
1500009C09Rik	-0.0653
Sept3	-0.027
Naga	-0.0263
Fam109b	-0.0112
Smdt1	-0.1539
Ndufa6	-0.0495
Cyp2d22	0.1759
Tcf20	-0.0313
Serhl	-0.0025
Rrp7a	-0.087
Poldip3	-0.0221
Cyb5r3	-1.0241
ENSMUSG00000116508	0.0141
A4galt	-0.0149
Arfgap3	-0.0136
Pacsin2	-0.0204
Ttll1	0.0057
Mcat	0.0196
Tspo	-0.1885
Ttll12	0.047
Scube1	-0.0012
Mpped1	0.0255
Efcab6	-0.0105
Sult4a1	-0.0248
Pnpla3	-0.0034
Samm50	-0.085
Parvb	-0.0166
Parvg	-0.0386
1810041L15Rik	0.0649
Ldoc1l	0.0011
Prr5	0.0287
Phf21b	-0.0148
Gm29666	0.0117
Nup50	0.022
5031439G07Rik	-0.113
Fam118a	-0.0659
Ribc2	-0.0082
Fbln1	0.0435
Atxn10	0.0255
Wnt7b	0.0477
AU022754	0.022
ENSMUSG00000116004	-0.0063
ENSMUSG00000116305	0.0274
Ppara	0.0452
Cdpf1	0.0416
Pkdrej	0.0083
Ttc38	0.0022
Gtse1	-0.003
ENSMUSG00000116435	-7e-04
Trmu	0.07
Celsr1	0.0713
Gramd4	-0.0461
Cerk	0.0065
Gm15569	0.0048
Tbc1d22a	0.0015
ENSMUSG00000115918	0.0136
Fam19a5	0.4086
Brd1	-0.0091
Zbed4	-0.001
Alg12	0.167
Creld2	-0.0339
Pim3	0.0308
Gm20621	-0.0017
Ttll8	-0.0122
Mlc1	-0.0845
Panx2	0.0053
1810021B22Rik	0.0023
Trabd	0.0071
Selo	0.0245
Tubgcp6	0.0125
Hdac10	0.0974
Mapk12	-0.0672
Mapk11	-0.0106
Plxnb2	-0.0709
Dennd6b	0.0408
Ppp6r2	0.0849
Sbf1	0.0382
Lmf2	0.1003
Ncaph2	-0.1074
Sco2	0.0043
Tymp	-0.0026
Odf3b	-0.1245
Chkb	0.0275
C730034F03Rik	-0.0113
Mapk8ip2	0.0408
Arsa	0.0765
C230037L18Rik	-1e-04
Shank3	3e-04
Rabl2	-0.0641
Syt10	-0.0227
Alg10b	0.0949
Cpne8	-0.0225
Rpl31-ps8	-0.0322
Tcea1-ps1	-0.0053
Kif21a	0.0759
Abcd2	0.008
CN725425	0.0102
Slc2a13	-0.0156
Lrrk2	0.0588
ENSMUSG00000116093	0.0062
Cntn1	-0.0824
Gm26760	0.0017
Pdzrn4	-0.0065
Gm4335	-0.0012
Gxylt1	-0.004
Yaf2	-0.0461
Zcrb1	-0.0134
Pphln1	-0.0192
Prickle1	-0.0095
Adamts20	0.0522
Pus7l	-0.0032
Irak4	-0.0209
Twf1	0.0485
Nell2	-0.0172
Dbx2	0.0788
A130051J06Rik	0.0072
Ano6	-0.0683
ENSMUSG00000115049	-0.0566
2610037D02Rik	0.0045
Arid2	-0.0823
Scaf11	-0.0594
Slc38a1	-0.0237
Slc38a2	-0.1304
Amigo2	-0.0341
Pced1b	0.021
Rpap3	0.0044
Endou	-0.017
Rapgef3	0.1302
Rapgef3os2	0.0737
Slc48a1	-0.0451
Hdac7	0.0499
Tmem106c	-0.0262
Col2a1	0.0114
Senp1	0.003
Pfkm	-0.0048
Gm26513	0.0071
Asb8	0.1775
Ccdc184	-0.0079
Olfr287	-0.0222
Zfp641	-0.0375
Kansl2	0.0418
Ccnt1	0.01
9330020H09Rik	0.0082
Adcy6	-0.0238
Cacnb3	-0.0486
Ddx23	-0.0033
Rnd1	-0.0161
Ccdc65	-0.0125
Fkbp11	-0.022
Arf3	0.0189
Ddn	-0.004
B130046B21Rik	0.014
Prkag1	-0.0154
Kmt2d	0.0361
ENSMUSG00000115980	0.0122
ENSMUSG00000116506	0.0229
Rhebl1	-0.0144
Lmbr1l	0.5229
Tuba1b	-0.0207
Tuba1a	-0.006
4930578M01Rik	0.0245
Tuba1c	-0.0718
Spats2	-0.0383
Mcrs1	-0.1012
1700120C14Rik	-0.0241
Fam186b	-1e-04
Prpf40b	0.0518
Fmnl3	-0.0245
Tmbim6	-0.287
Nckap5l	-0.0253
ENSMUSG00000116249	-0.0098
Bcdin3d	0.0348
Faim2	0.0064
Aqp2	0.0058
Racgap1	0.0081
Asic1	-0.0386
Smarcd1	0.0521
Gpd1	0.1162
Cox14	-0.0626
Cers5	0.0978
Lima1	-0.0455
ENSMUSG00000116518	0.0112
ENSMUSG00000115856	0.0067
ENSMUSG00000116478	0.0123
Larp4	-6e-04
2310068J16Rik	-0.0055
Dip2b	-0.0338
Atf1	-0.035
Mettl7a1	0.359
Slc11a2	-0.1361
5330439K02Rik	-0.0293
Letmd1	0.0071
Csrnp2	0.0116
Tfcp2	0.0065
Pou6f1	0.0303
Gm27209	0.0039
ENSMUSG00000116180	-0.0023
ENSMUSG00000116164	-0.0165
C330013E15Rik	-0.0484
Dazap2	-0.1781
Smagp	-0.0338
Bin2	-2.5155
Slc4a8	-0.0133
Scn8a	-0.0338
Fignl2	-0.0035
Acvrl1	-2.893
Acvr1b	0.0102
A330009N23Rik	-0.0081
Grasp	-0.0829
Nr4a1	-0.0553
Atg101	-0.0789
Krt1	-0.0103
Krt8	-0.0138
Krt18	-0.067
Eif4b	0.0438
Tenc1	-0.0937
Spryd3	0.2075
Igfbp6	-0.0138
Csad	0.0826
Zfp740	-0.0061
Rarg	0.0963
Mfsd5	-0.0043
Espl1	0.0211
Pfdn5	-0.0336
Myg1	-0.1307
Aaas	-0.0898
Sp1	-0.0285
Amhr2	0.018
Prr13	-0.1576
Pcbp2	-0.025
Map3k12	-0.0546
Tarbp2	0.0309
Npff	-0.009
Atf7	0.0277
Gm4544	-8e-04
Atp5g2	0.0258
Calcoco1	-0.0109
Smug1	-0.0067
Cbx5	-0.1828
Hnrnpa1	-0.0211
Copz1	0.0633
Gpr84	-0.036
Zfp385a	0.108
Itga5	0.0016
Nckap1l	-0.0292
Pde1b	-0.028
Ppp1r1a	-0.0211
ENSMUSG00000115819	-0.0164
Zfp263	-0.0088
Zfp174	0.0348
Zfp597	0.0576
Naa60	0.0777
Gm20695	0.0123
1700037C18Rik	-0.0346
Cluap1	-0.0272
Nlrc3	-0.0134
Slx4	-0.03
Gm15879	0.007
Dnase1	8e-04
Trap1	0.0474
Crebbp	0.0499
Adcy9	0.0052
Srl	0.0014
Tfap4	0.0041
Glis2	-0.0053
Pam16	0.0031
Coro7	-0.0118
Vasn	0.2181
Dnaja3	-0.0039
Nmral1	0.0252
Hmox2	-0.0076
Gm15859	0.0071
Cdip1	-0.0164
Ubald1	0.012
Mgrn1	-0.0713
Gm16861	0.0079
Nudt16l1	-0.0034
Anks3	-0.031
4930451G09Rik	0.0054
Rogdi	-0.1172
Glyr1	-0.0137
Ubn1	-0.0313
Nagpa	-1e-04
AU021092	-0.1362
Alg1	0.01
Fam86	-0.0051
Rbfox1	-0.025
Mettl22	0.0553
Gm23706	0.0051
Abat	-0.0471
Tmem186	0.0871
Pmm2	0.035
Carhsp1	0.0033
Usp7	-0.0902
1810013L24Rik	0.0862
Grin2a	-0.009
Emp2	0.0587
Tekt5	-0.0015
Nubp1	0.0064
Tvp23a	0.002
Ciita	0.0164
Dexi	-0.0365
Clec16a	-0.0467
Socs1	-0.052
Litaf	-0.0547
Snn	-0.1348
Txndc11	0.0335
Zc3h7a	0.0038
Gm23935	0.8273
Rsl1d1	-0.0053
2610020C07Rik	0.0087
Gspt1	0.0427
Tnfrsf17	-0.0067
Snx29	-0.03
Cpped1	0.0027
Shisa9	0.0239
Ercc4	0.1189
Mkl2	-0.0169
Gm15738	0.0074
Parn	-0.0098
Bfar	0.0068
3110001I22Rik	0.0132
ENSMUSG00000118559	0.0052
Rrn3	-0.0171
Ntan1	-0.0174
Pdxdc1	-0.0399
Mpv17l	-0.0203
Ifitm7	0.0358
2900011O08Rik	0.0369
Marf1	0.0992
Nde1	0.0022
Myh11	-0.0237
Fopnl	-0.0135
Abcc1	0.003
Efcab1	-0.0147
Ube2v2	-0.0423
Mcm4	-0.0211
Prkdc	-0.0078
Mzt2	0.0491
Cebpd	0.0018
Spidr	-0.0053
Pkp2	-0.0025
Yars2	0.0157
Dnm1l	-0.0445
Fgd4	0.0788
Gm16139	-0.0025
Spag6	-0.0173
Top3b	-0.0203
Ppm1f	-0.0377
ENSMUSG00000116823	-0.0029
Mapk1	0.127
1700056N10Rik	0.0078
Ypel1	-4e-04
Ppil2	-0.0018
ENSMUSG00000116645	-0.0032
Sdf2l1	-0.0378
Ccdc116	0.0081
Ydjc	-1e-04
Ube2l3	-0.0297
Hic2	0.0172
Tmem191c	-0.0043
Pi4ka	-0.0497
Snap29	0.1331
Crkl	0.0643
Aifm3	0.0131
Lztr1	-0.026
Thap7	-0.0281
ENSMUSG00000116898	-0.0163
Lrrc74b	-0.0352
P2rx6	0.0408
Slc7a4	0.0538
Smpd4	0.0316
Ccdc74a	-0.001
Med15	0.0276
Klhl22	0.0764
Scarf2	-0.0089
Dgcr2	0.0242
Dgcr14	0.0388
RP23-372H6.7	-0.0136
Slc25a1	0.1002
Dgcr6	-0.0376
Prodh	0.0664
Rtn4r	0.0083
Zdhhc8	0.0464
Ranbp1	-0.0725
Gm25777	0.0184
Trmt2a	-0.0119
Dgcr8	-0.0937
Tango2	0.0134
Arvcf	0.0073
Comt	0.0099
Gm15764	0.0113
Txnrd2	0.0085
Gnb1l	0.0015
Gm16314	-0.0017
Tbx1	-0.0612
ENSMUSG00000116594	0.0252
Sept5	0.2324
Cldn5	-0.1162
Cdc45	0.0229
Ufd1l	-0.0471
2510002D24Rik	-0.0095
Mrpl40	-0.0044
